rebalance_date,theme,ticker,rank_score,penalized_distance,eligible,selected,forward_synthetic_beta,forward_synthetic_corr,forward_etf_beta,forward_etf_corr,forward_obs,candidate_r2,candidate_adjusted_r2,consensus_cosine,placebo_rank_pvalue,theme_distance_rank,n_eligible_themes
2023-01-27,Defense,LARK,-1.343098387114003,1.343098387114003,True,True,-2.3645918224343667,-0.43619866402485946,-2.0203255839201724,-0.84550354776154,4.0,0.18998150620348275,0.12669881137562988,0.3531830777273054,0.05263157894736842,1.0,2
2023-01-27,Defense,FRST,-1.3541606371832795,1.3541606371832795,True,True,-0.8978808007346272,-0.4684797974833713,-0.18692776492768112,-0.22126459050142905,4.0,0.35139244364372246,0.30071997830338837,0.16036499420083417,0.10526315789473684,1.0,2
2023-01-27,Defense,GLRE,-1.3923857862293325,1.3923857862293325,True,True,-0.8305613460243354,-0.13642209739830216,1.0721175787133368,0.39950419753833577,4.0,0.1631179414951568,0.09773653067446597,0.28673171001167,0.10526315789473684,1.0,3
2023-01-27,Defense,FISI,-1.3947742128574248,1.3947742128574248,True,True,-1.5718410476495697,-0.43447708981569977,-0.766943842226448,-0.4809365047444114,4.0,0.3739548863787657,0.32504511187710683,0.22974752999327763,0.10526315789473684,1.0,4
2023-01-27,Defense,NRC,-1.4349185471379635,1.4349185471379635,True,True,2.6340426173695795,0.384681266564611,1.2593307181050992,0.4172381008437134,4.0,0.16527941654404543,0.10006687096154898,0.3467060224237215,0.10526315789473684,1.0,1
2023-01-27,Defense,CTO,-1.4850178746692215,1.4850178746692215,True,True,-3.9890329908124107,-0.7347899096781849,-0.8176354094518081,-0.34168126789571973,4.0,0.3208586761820075,0.2678007602587268,0.44733732912409396,0.10526315789473684,1.0,6
2023-01-27,Defense,GHI,-1.4865972424651828,1.4865972424651828,True,True,-2.9440347793318336,-0.6258573676817679,-0.7554564114195199,-0.36434076617664796,4.0,0.30389342575766953,0.24951009964498738,0.30884897193863925,0.10526315789473684,1.0,3
2023-01-27,Defense,FRAF,-1.4967544831001218,1.4967544831001218,True,True,1.5727388535832991,0.5325209710119971,0.07050814887376379,0.054160832991593966,4.0,0.1604756566549208,0.09488781733108642,0.15561336015572125,0.10526315789473684,2.0,3
2023-01-27,Defense,NRIM,-1.5233142561173922,1.5233142561173922,True,True,-0.5749645721147656,-0.24085317412965887,-0.7268778986403989,-0.6907782832316604,4.0,0.2682496684805483,0.21108167383059107,0.1746945195538056,0.1111111111111111,1.0,5
2023-01-27,Defense,UEIC,-1.5267031587988407,1.5267031587988407,True,True,-29.518879399799392,-0.7128959004357261,-13.070880817438384,-0.7161385099028765,4.0,0.10463636890760764,0.034686085228514574,0.2945367614464556,0.11764705882352941,1.0,3
2023-01-27,Defense,PGC,-1.53203384105143,1.53203384105143,True,True,-4.458803495840391,-0.812379749554895,-2.22590743706585,-0.9200549784127294,4.0,0.5998476778224074,0.5685857776522831,0.2697664187680614,0.11764705882352941,1.0,3
2023-01-27,Defense,FUNC,-1.537860617024755,1.537860617024755,True,True,1.528143123002732,0.2622918583867115,1.9475162437429097,0.7583466813017468,4.0,0.17673300923773916,0.11241527558443754,0.24320468241951904,0.11764705882352941,2.0,2
2023-01-27,Defense,SGA,-1.538673263840334,1.538673263840334,True,True,1.9845103369022732,0.7702041990893347,0.8933983841832623,0.7866174969253309,4.0,0.16683888662821833,0.1017481746460479,0.3419148939824647,0.11764705882352941,1.0,2
2023-01-27,Defense,ARTNA,-1.5398848411595454,1.5398848411595454,True,True,-3.4021347734233554,-0.4709637375857802,-2.2042294714296338,-0.6922431760265921,4.0,0.26785728060583214,0.2106586306531627,0.3809541684399489,0.125,1.0,5
2023-01-27,Defense,LOAN,-1.547366947157919,1.547366947157919,True,False,2.3260220567942373,0.6684319010676637,0.33173951859113604,0.2162750758251663,4.0,0.2818924798286486,0.22579032981526181,0.32205763432941065,,1.0,3
2023-01-27,Defense,APOG,-1.5474242870888626,1.5474242870888626,True,False,-0.7158462951211956,-0.548450142576054,-0.12600017897632054,-0.21900521532982384,4.0,0.23203373928409787,0.17203637516566805,0.46066632621451054,,1.0,5
2023-01-27,Defense,CIVB,-1.5635835813170547,1.5635835813170547,True,False,0.7800472132243068,0.5997049242441802,0.5492560853354727,0.957982389425291,4.0,0.2785997624000982,0.2222403688376059,0.2598997950340279,,1.0,3
2023-01-27,Defense,ISBA,-1.5639819920013007,1.5639819920013007,True,False,0.6110902779007379,0.07869714722664867,1.4782848007065377,0.43189447631594513,4.0,0.3205347287218917,0.2674515044032896,0.2295263261397762,,2.0,2
2023-01-27,Defense,PKBK,-1.5775375838712762,1.5775375838712762,True,False,3.004871791961412,0.9680516805472096,1.1846322685384998,0.8658089637516375,4.0,0.27536134984252303,0.2187489552989702,0.4357883269271213,,1.0,2
2023-01-27,Defense,BMRC,-1.5819110412532196,1.5819110412532196,True,False,-3.489843953734018,-0.7359226274181803,-2.021055648766709,-0.966875026567398,4.0,0.41712355431708237,0.3715863319981044,0.18548621219013633,,1.0,3
2023-01-27,Defense,SCHL,-1.5866333554753127,1.5866333554753127,True,False,-0.5607445955534351,-0.6084161892662887,-0.3903116508304985,-0.9607559953928062,4.0,0.27428162390216637,0.21758487576952312,0.4132524762860771,,1.0,1
2023-01-27,Defense,HWBK,-1.6282292035906072,1.6282292035906072,True,False,1.2740560361052335,0.23732338986029983,1.2105619473445894,0.5115698660799264,4.0,0.12553867607642022,0.0572213851448905,0.2782586188018382,,2.0,2
2023-01-27,Defense,MITK,-1.6307914762886617,1.6307914762886617,True,False,-4.723770448476879,-0.5632846547473539,-2.712105731076751,-0.7336884371075766,4.0,0.12954706476208677,0.06154292919662474,0.17417257184195864,,2.0,9
2023-01-27,Defense,HURC,-1.6353033035494735,1.6353033035494735,True,False,1.246414547589655,0.17359670208211295,0.5127756296293607,0.16202135529393602,4.0,0.10153062814879543,0.031337708472920056,0.21538606874854632,,6.0,5
2023-01-27,Defense,JMSB,-1.6451040223447206,1.6451040223447206,True,False,-6.964224018174512,-0.6547949254430441,-4.169069410143359,-0.8892781489535801,4.0,0.24216020785407488,0.18295397409267444,0.1527424208694691,,2.0,4
2023-01-27,Defense,BFS,-1.6529100309957272,1.6529100309957272,True,False,0.21619002828753375,0.1309508467422999,0.46037227047297047,0.632627013501514,4.0,0.47373588954098556,0.43262150591137505,0.4997959199285741,,1.0,2
2023-01-27,Defense,EGBN,-1.6615658885774645,1.6615658885774645,True,False,-3.924076728632289,-0.9850496411044489,-1.5644232427761102,-0.8909243094734979,4.0,0.2682013321739317,0.21102956125002015,0.22849793217229886,,1.0,1
2023-01-27,Defense,OVBC,-1.6659229441013668,1.6659229441013668,True,False,-3.3240349891564613,-0.42203343774979307,-1.3324057223153252,-0.38378119177187425,4.0,0.18234365941619857,0.11846425780808911,0.2961914803447085,,2.0,5
2023-01-27,Defense,UTL,-1.666326703194311,1.666326703194311,True,False,0.6725052830118938,0.06403568046428863,-0.0434332065994138,-0.009382404341027677,4.0,0.4159251162679043,0.3702942659763343,0.42776248331260713,,1.0,1
2023-01-27,Defense,OFLX,-1.6679617026254874,1.6679617026254874,True,False,-7.016921620971926,-0.5158532945730168,-1.3558578935341388,-0.22613077956215138,4.0,0.10186537777030258,0.03169861040860755,0.2303300291611326,,1.0,3
2023-01-27,Defense,FPH,-1.670430847512615,1.670430847512615,True,False,2.9863371699853807,0.3627265765050151,0.06383889414923383,0.017591052123342093,4.0,0.16612878194217362,0.10098259303140589,0.26978356242420926,,2.0,6
2023-01-27,Defense,NC,-1.6781667441437385,1.6781667441437385,True,False,-4.974265904044701,-0.9562825432769423,-1.9604302149756867,-0.8550165893502889,4.0,0.10016456450519606,0.029864921107164544,0.27877400897971794,,2.0,5
2023-01-27,Defense,NX,-1.6826919550326176,1.6826919550326176,True,False,-3.132309962120005,-0.9225925645102472,-1.2381547546492782,-0.8273439037436228,4.0,0.3283559392967632,0.27588374705432284,0.22344455047448428,,2.0,6
2023-01-27,Defense,FEIM,-1.6871513025196394,1.6871513025196394,True,False,4.716393721390964,0.6734334563260521,2.1856797422076437,0.7080062409815409,4.0,0.13641151309560862,0.0689436625562031,0.3129655442734614,,3.0,2
2023-01-27,Defense,HSTM,-1.700763420703427,1.700763420703427,True,False,1.6212885304211646,0.29116689885839947,-0.8134746530666802,-0.3314298642456669,4.0,0.2438226866889659,0.1847463340865413,0.23378543386920198,,2.0,3
2023-01-27,Defense,AVBH,-1.706264608968256,1.706264608968256,True,False,-2.2907664524598834,-0.5421637101478424,-1.7387480115502973,-0.9335814193869493,4.0,0.45017597565580536,0.4072209737539151,0.4013788189624369,,2.0,1
2023-01-27,Defense,NATH,-1.7198203309857787,1.7198203309857787,True,False,-4.9089301146743605,-0.785681412979059,-0.9097418476114545,-0.33032673533257795,4.0,0.27549247470664673,0.2188903242931035,0.27667088704673937,,1.0,2
2023-01-27,Defense,GILT,-1.7473615542917444,1.7473615542917444,True,False,-0.06269599331737673,-0.004799594463544879,-1.5613475517459945,-0.2711628974560762,4.0,0.10974982148641277,0.0401990262900388,0.32366108191037074,,1.0,3
2023-01-27,Defense,TG,-1.7490887020136943,1.7490887020136943,True,False,0.131439937469874,0.037309595542146946,0.01894976704284258,0.01220289840633781,4.0,0.16742561352912055,0.10238073958608307,0.44925547582079506,,2.0,6
2023-01-27,Defense,HQI,-1.7770218921778684,1.7770218921778684,True,False,-0.7656909994854281,-0.14392331484641263,-0.10203878580653848,-0.04351197699556498,4.0,0.10199813330124918,0.0318417374654093,0.19638330456802722,,2.0,2
2023-01-27,Defense,ALLT,-1.7826442236179907,1.7826442236179907,True,False,6.196845268237758,0.8979617936708278,1.4027155307664267,0.4611293181073527,4.0,0.09921779210784487,0.028844182116270267,0.21312901276411017,,2.0,6
2023-01-27,Defense,FWRD,-1.7942846062993034,1.7942846062993034,True,False,1.6801718934507068,0.1310627334866967,-1.1313631450747883,-0.20021354543774517,4.0,0.23702783639018588,0.17742063610816905,0.16604379352910853,,5.0,6
2023-01-27,Defense,PKE,-1.8194155365717508,1.8194155365717508,True,False,-0.953928486463217,-0.19241754261154073,0.9371548802028352,0.4288507165160989,4.0,0.24934887576571196,0.1907042566849082,0.20419842085682868,,2.0,2
2023-01-27,Defense,AMSF,-1.825111857636221,1.825111857636221,True,False,-0.4634955251177903,-0.08237740235666298,-0.2914082074889607,-0.11749793930837481,4.0,0.3144641030717892,0.2609066111242727,0.1940728553003814,,2.0,5
2023-01-27,Defense,MG,-1.8298612354289232,1.8298612354289232,True,False,-0.4221765473839217,-0.05345075238837886,1.4615617223060717,0.4198003559587971,4.0,0.15265965258886105,0.0864611879473659,0.5100240027319705,,2.0,4
2023-01-27,Defense,TBRG,-1.8392914363865493,1.8392914363865493,True,False,0.3008065170740838,0.05975149065375831,0.7495318549376714,0.33776723694475047,4.0,0.18949825115173602,0.12617780202296547,0.1790049886987517,,2.0,3
2023-01-27,Defense,CWCO,-1.8455171518319333,1.8455171518319333,True,False,-3.1353787118915806,-0.9137851518417975,-1.4741213641354105,-0.9746602512696629,4.0,0.25546025392079286,0.19729308625835484,0.2788578247306228,,2.0,3
2023-01-27,Defense,GOOS,-1.860222509686719,1.860222509686719,True,False,10.578328737872084,0.7645190609680396,6.082497340345247,0.9972845917273068,4.0,0.11857898089550556,0.049717963777967,0.41540903844398613,,2.0,3
2023-01-27,Defense,POCI,-1.8604857711567477,1.8604857711567477,True,False,-4.48474800499369,-0.884277242236201,-2.0923845019836183,-0.9359611458117167,4.0,0.09709878766468483,0.026559630450988414,0.33950594911581067,,3.0,4
2023-01-27,Defense,HTB,-1.8639144842110875,1.8639144842110875,True,False,-0.9407597682592288,-0.1253857683028773,-1.9113078984060201,-0.5779178205679063,4.0,0.5800592097200701,0.5472513354794506,0.22425426081891786,,1.0,1
2023-01-27,Defense,BFST,-1.8689856020633473,1.8689856020633473,True,False,0.7854791999786699,0.1393650661759982,-1.1414405353698887,-0.4594502060130135,4.0,0.421656181450938,0.37647307062679247,0.30980312064625887,,1.0,4
2023-01-27,Defense,ALOT,-1.8799291449746909,1.8799291449746909,True,False,2.7854615028659078,0.7796000437573456,1.2221570446794698,0.7760105626785995,4.0,0.1730320044362642,0.10842512978284724,0.29943798187977666,,1.0,6
2023-01-27,Defense,MBI,-1.8939446483266027,1.8939446483266027,True,False,5.337501937001161,0.5256778938389175,1.9600090587154009,0.437930981075588,4.0,0.10970936053860336,0.040155404330681765,0.155228357398075,,2.0,2
2023-01-27,Defense,EIG,-1.8960778879604465,1.8960778879604465,True,False,-1.042719756512775,-0.12718789790992105,0.8861141509282777,0.2452075186235295,4.0,0.3685392822816511,0.3192064137099052,0.34558262844987747,,2.0,4
2023-01-27,Defense,ELME,-1.9320540784377462,1.9320540784377462,True,False,3.7835501504665876,0.9751982910257869,1.5118371313149424,0.884024634292595,4.0,0.4957842621338676,0.456392407613076,0.20487099073674803,,1.0,1
2023-01-27,Defense,ARQ,-1.9668382818576606,1.9668382818576606,True,False,5.798492360280426,0.2734740248330987,6.8208442100037825,0.7298019951584475,4.0,0.11632353514673299,0.04728631133007155,0.3751546728272758,,1.0,2
2023-01-27,Defense,CMTV,-1.967553710133641,1.967553710133641,True,False,-0.5814534457243172,-0.06843366440850836,-2.2757928445327753,-0.6076499938072651,4.0,0.32891611193175563,0.27648768317642414,0.19259911371230853,,2.0,3
2023-01-27,Defense,RDVT,-1.9998748893057112,1.9998748893057112,True,False,-1.1067307061321932,-0.26875481062100187,0.3744780866523508,0.20630351108519174,4.0,0.09968927863001176,0.029352503522981355,0.15601381145518078,,3.0,4
2023-01-27,Defense,RCEL,-2.0025754049832365,2.0025754049832365,True,False,27.639312252535763,0.8258754821574101,6.188832196129751,0.4195289851128001,4.0,0.10300118096897892,0.032923148232180455,0.42407529614818296,,2.0,1
2023-01-27,Defense,COFS,-2.036718707590702,2.036718707590702,True,False,0.11609284348720562,0.03717191587561482,-0.5172818079110557,-0.37575314578858093,4.0,0.36018467836030443,0.31019910635720327,0.15253752579029048,,2.0,7
2023-01-27,Defense,IMXI,-2.0485857416516433,2.0485857416516433,True,False,2.5001893115596174,0.4566136493767604,1.5536256497521255,0.6437071024154786,4.0,0.19256057377619162,0.12947936860245657,0.2452832274371398,,2.0,5
2023-01-27,Defense,BOC,-2.0542600914672247,2.0542600914672247,True,False,2.170377782046564,0.49171585216839225,1.1637100618874394,0.5981217385263866,4.0,0.12648061918285192,0.05823691755651217,0.4592611086891034,,2.0,2
2023-01-27,Defense,GNSS,-2.0551202810505984,2.0551202810505984,True,False,5.675793886408724,0.7041541238034214,3.5087088613410886,0.9875392546520811,4.0,0.13360645202128063,0.06591945608544325,0.43593910503188704,,2.0,2
2023-01-27,Defense,RICK,-2.056754784321329,2.056754784321329,True,False,12.592215093262324,0.8321744974528691,2.489139947613385,0.3731878593504018,4.0,0.19948995649365464,0.1369501093447214,0.573762939784501,,1.0,3
2023-01-27,Defense,HRZN,-2.0603359646468853,2.0603359646468853,True,False,0.17246093553734462,0.040189356712439464,0.0647145198419621,0.03421274916462947,4.0,0.4171587157419746,0.3716242404093164,0.1603138755317055,,2.0,2
2023-01-27,Defense,CSTE,-2.061392701683377,2.061392701683377,True,False,-2.0274982778095816,-0.378828638468902,-1.91912493597399,-0.8134886174915815,4.0,0.15062225948342367,0.08426462350556607,0.2121883401433145,,2.0,6
2023-01-27,Defense,KVHI,-2.092903910949891,2.092903910949891,True,False,4.268817570768997,0.9238165492062727,1.6974722869956678,0.8333870700547454,4.0,0.15705427127124472,0.09119913621431064,0.15230985618148862,,2.0,3
2023-01-27,Defense,CATO,-2.099030319170872,2.099030319170872,True,False,3.3657335560618304,0.5795384274792068,0.5412091840882525,0.21141392354219896,4.0,0.16193851246195445,0.09646495874804462,0.4154516607295778,,1.0,2
2023-01-27,Defense,XOMA,-2.1178050642539463,2.1178050642539463,True,False,6.853974029495344,0.939157767957594,3.08544140480955,0.9591340889519608,4.0,0.11164656836054532,0.04224395651371282,0.3468703008563052,,2.0,1
2023-01-27,Defense,VRRM,-2.1217018971553863,2.1217018971553863,True,False,9.306568249540556,0.7947548383546306,3.1926966882152,0.6185391578355061,4.0,0.3212374609611808,0.26820913759877296,0.19630993552363807,,2.0,3
2023-01-27,Defense,MCS,-2.125838869543664,2.125838869543664,True,False,2.6618865796733573,0.922877098985122,1.227382186444454,0.9653839215867785,4.0,0.26866305080429287,0.21152735164837821,0.5028434905186927,,2.0,1
2023-01-27,Defense,LFVN,-2.133334974857895,2.133334974857895,True,False,4.088931609918323,0.7355416528677298,2.4358373934154613,0.994057807766328,4.0,0.14376981035860315,0.07687682679286911,0.21256887601081298,,2.0,2
2023-01-27,Defense,DLHC,-2.1545026316105433,2.1545026316105433,True,False,-7.030198438237621,-0.6291023273495168,-0.5570041324617309,-0.11307798170155085,4.0,0.16069709789878805,0.09512655867213082,0.21100701358127683,,3.0,4
2023-01-27,Defense,LYTS,-2.161693626524432,2.161693626524432,True,False,7.1953384060560515,0.7506469051946064,4.092342455989954,0.9685507159312102,4.0,0.18039116386886767,0.11635922354612294,0.17478304801929548,,2.0,4
2023-01-27,Defense,SOTK,-2.1788419127873566,2.1788419127873566,True,False,-2.1850985225042083,-0.16932175282125356,2.559485268273274,0.4499458903634348,4.0,0.0943008538645621,0.023543108072730967,0.44723986546259964,,2.0,2
2023-01-27,Defense,CPHC,-2.182820093743617,2.182820093743617,True,False,2.5300344731959385,0.7615179031476694,0.4642198178908762,0.3169883338406945,4.0,0.19340848567866797,0.13039352362231382,0.23582821760761902,,2.0,2
2023-01-27,Defense,FOCL,-2.192964596333577,2.192964596333577,True,False,5.145239476583034,0.8618613758450232,2.4666387673921575,0.9373532750776263,4.0,0.09746727340607553,0.02695690414092511,0.16673517538517807,,2.0,7
2023-01-27,Defense,TCI,-2.1950395810004806,2.1950395810004806,True,False,1.2604721925123898,0.23358959847457372,1.297614672259916,0.5455466604313322,4.0,0.19899323068935604,0.136414576836962,0.22793535543266744,,2.0,3
2023-01-27,Defense,HY,-2.1979386900847793,2.1979386900847793,True,False,4.1532842652220445,0.39685668688845066,-0.8614103885790365,-0.18673170974299172,4.0,0.1645131417465595,0.09924073094550945,0.24481514487004474,,4.0,3
2023-01-27,Defense,TLYS,-2.1995210416730444,2.1995210416730444,True,False,-0.6376837934526977,-0.18560358694069218,0.5686578703395201,0.3754896431192562,4.0,0.13388778800339518,0.0662227714411604,0.21247812781100212,,2.0,1
2023-01-27,Defense,SPOK,-2.208326377946145,2.208326377946145,True,False,9.546577169436137,0.884645328653495,4.693106146373807,0.986615197813477,4.0,0.1410517841852933,0.07394645482476936,0.18076875481903237,,6.0,4
2023-01-27,Defense,XRN,-2.230147769161982,2.230147769161982,True,False,-1.4369483796320779,-0.6825122563428497,-0.1640644329502359,-0.17678672582413615,4.0,0.5163925524964139,0.4786107206601963,0.3065507091530786,,2.0,1
2023-01-27,Defense,AUBN,-2.27232943679008,2.27232943679008,True,False,1.1748509845140722,0.8258024822487888,0.5693481741974217,0.9078984070297822,4.0,0.4240881512222747,0.3790950380365149,0.24908236286456592,,2.0,2
2023-01-27,Defense,LND,-2.2940425366715234,2.2940425366715234,True,False,2.8820862227697908,0.2537915077894645,-0.771495564402498,-0.1541237165397707,4.0,0.23558603991925253,0.1758661992879441,0.29486779348749415,,2.0,5
2023-01-27,Defense,AVXL,-2.3097783652471167,2.3097783652471167,True,False,-1.6419822261697115,-0.2452604674184929,0.31529140655048526,0.10684080629189563,4.0,0.09273889952857617,0.021859126054246225,0.3884702171425814,,2.0,1
2023-01-27,Defense,QMCO,-2.3441337577976626,2.3441337577976626,True,False,-4.327245852241688,-0.7851459781286475,-0.7192766910923237,-0.29607432636084124,4.0,0.14278936365607608,0.07581978269170708,0.3233266758820633,,2.0,2
2023-01-27,Defense,CERS,-2.355283741542732,2.355283741542732,True,False,-0.5536983693901739,-0.1348530732118582,-0.5881537747958131,-0.3249708567152768,4.0,0.1895625608433239,0.12624713590920855,0.15863549117740935,,3.0,3
2023-01-27,Defense,ISSC,-2.36966156669407,2.36966156669407,True,False,-2.3979820679695667,-0.22484234853334978,-2.44472898860227,-0.5200305133365628,4.0,0.16990261276960072,0.10505125439222585,0.16645167306929512,,2.0,3
2023-01-27,Defense,INN,-2.3864068296485472,2.3864068296485472,True,False,4.828543438930072,0.6936787738049099,0.4853427876666873,0.15818189207625913,4.0,0.5809948582898946,0.5482600815937926,0.586684442622028,,2.0,3
2023-01-27,Defense,GEG,-2.4008833946979995,2.4008833946979995,True,False,8.8681975057085,0.7379447747990525,3.8032090970261505,0.7179672449305742,4.0,0.135989597317838,0.0684887846082941,0.3013672258694916,,3.0,5
2023-01-27,Defense,LCUT,-2.408224710757199,2.408224710757199,True,False,7.765117994998162,0.7517370375084806,4.175538429569714,0.9170569293094804,4.0,0.15347273477897183,0.08733779218357896,0.24766843274099015,,2.0,2
2023-01-27,Defense,GNE,-2.4387557384878593,2.4387557384878593,True,False,-12.550122014423907,-0.7113520764633718,-2.1843941771918187,-0.28088826053477534,4.0,0.18408199575261053,0.12033840167078325,0.2161977932100818,,2.0,1
2023-01-27,Defense,TSQ,-2.45564970777744,2.45564970777744,True,False,6.8387260477068335,0.7485535076149764,3.007540430275192,0.7468356493307784,4.0,0.23076018231001272,0.17066332155298236,0.22145604043033362,,3.0,3
2023-01-27,Defense,NDLS,-2.456416388061477,2.456416388061477,True,False,0.09220279065410784,0.01631283069344945,-0.3103465375095628,-0.12456559028095131,4.0,0.19415504489939517,0.1311984077821604,0.2209161454133768,,3.0,2
2023-01-27,Defense,SHEN,-2.4974844164892165,2.4974844164892165,True,False,4.441916508273032,0.5357785367605208,0.48728679169578665,0.1333415451291347,4.0,0.210682124239155,0.14901666519533896,0.16602385932861788,,2.0,1
2023-01-27,Defense,AIV,-2.5080567881392533,2.5080567881392533,True,False,1.6967838283947814,0.7479643361699325,0.24886548278047677,0.24887711409649865,4.0,0.6074266307221682,0.5767568362473376,0.26209645892959466,,2.0,1
2023-01-27,Defense,RBBN,-2.5283518716264126,2.5283518716264126,True,False,1.1675250978401117,0.04899238858738523,1.147122209783647,0.10920386258986041,4.0,0.17624565798755465,0.11188985001783236,0.47877819637001295,,2.0,4
2023-01-27,Defense,DSX,-2.5285943859994977,2.5285943859994977,True,False,3.2661781518901916,0.25201866817680524,-2.128236031771244,-0.37254484422977746,4.0,0.17218904644845967,0.10751631570224562,0.20989844413718145,,3.0,2
2023-01-27,Defense,CARE,-2.5547796516386923,2.5547796516386923,True,False,-3.008651382341176,-0.9817897858399625,-1.0184772035811889,-0.753987033141584,4.0,0.4617871945933043,0.41973931917090623,0.17100226655317707,,2.0,3
2023-01-27,Defense,RDIB,-2.578666034290436,2.578666034290436,True,False,1.8094980134264664,0.2790461122566181,2.055214832411071,0.7190200718078316,4.0,0.15831897828368202,0.09256264846209472,0.37477502640385185,,2.0,3
2023-01-27,Defense,EGHT,-2.583778604728561,2.583778604728561,True,False,-18.119241558222715,-0.7737605306111978,-9.177325984675907,-0.8890959648463795,4.0,0.1855458327507422,0.12191660093439394,0.28526156793311985,,3.0,4
2023-01-27,Defense,GEOS,-2.60963496771806,2.60963496771806,True,False,2.9108704374376075,0.22288587848576819,2.567195722067569,0.44594837057874287,4.0,0.15632327763706655,0.09041103370246228,0.16920811890820825,,3.0,5
2023-01-27,Defense,LEE,-2.6298748704462813,2.6298748704462813,True,False,5.6881035471931565,0.6252839384994825,0.7571648828612038,0.18882790107169026,4.0,0.140455248960198,0.0733033152852135,0.42150658029579097,,2.0,2
2023-01-27,Defense,GTN,-2.6478714739137486,2.6478714739137486,True,False,4.235803111190979,0.25319480135643335,0.3083901471227599,0.04182013559122544,4.0,0.221896532471219,0.16110719907053295,0.23830128669569203,,3.0,2
2023-01-27,Defense,IIIV,-2.72186350231999,2.72186350231999,True,False,3.326993884057744,0.2861158296355815,-1.3948418740874422,-0.27213273310953445,4.0,0.3564568637437475,0.3061800562237278,0.32664825944001963,,2.0,3
2023-01-27,Defense,BAK,-2.736033437693698,2.736033437693698,True,False,1.7891464028582236,0.35932553760638414,-0.02163084869727311,-0.009855568639535099,4.0,0.2209076352740621,0.16004104427984822,0.3567689976570334,,2.0,5
2023-01-27,Defense,DBI,-2.7856092165014363,2.7856092165014363,True,False,5.950369978472571,0.6360656841386503,1.509831643500278,0.3661444388508023,4.0,0.2452203475787662,0.18625318723335738,0.18299894087539506,,2.0,1
2023-01-27,Defense,SHOE,-2.786032408615535,2.786032408615535,True,False,2.2930725478578577,0.26078731158510104,2.301950689944726,0.5939236259202119,4.0,0.32783750443481585,0.2753248094687858,0.2430443386657219,,2.0,1
2023-01-27,Defense,KELYB,-2.808038333916726,2.808038333916726,True,False,0.0051197371828253365,0.0004004188752930443,-1.914745760122783,-0.33973783394748874,4.0,0.12767898048137394,0.05952890083148121,0.241690585054584,,2.0,1
2023-01-27,Defense,CLPT,-2.8160589573813657,2.8160589573813657,True,False,2.1380308774787484,0.19369756935613963,3.342913733271075,0.6870704813765488,4.0,0.17403344364302575,0.10950480642763705,0.4852859146746592,,2.0,2
2023-01-27,Defense,SIBN,-2.820007325659272,2.820007325659272,True,False,3.3658179694347843,0.49616221726753046,-0.3510113246765201,-0.1173870304342894,4.0,0.2980049448778669,0.24316158119645026,0.2743556719472482,,2.0,2
2023-01-27,Defense,GDYN,-2.853655505968811,2.853655505968811,True,False,0.4357914728752721,0.04987497831087615,-0.6621606909042752,-0.1719227344401503,4.0,0.20512025190749716,0.14302027158777042,0.150947177118881,,3.0,2
2023-01-27,Defense,PRTH,-2.8564102256935273,2.8564102256935273,True,False,-7.604312890310469,-0.9774158492839162,-2.5828371466692657,-0.7531515005113123,4.0,0.11224110702289447,0.04288494350905803,0.2347335144300038,,2.0,2
2023-01-27,Defense,FBIO,-2.8868486150762,2.8868486150762,True,False,11.987825129799099,0.7031686793448326,5.274218364995289,0.7018481323860528,4.0,0.12878285740508,0.06071901813985192,0.3246030575911591,,2.0,2
2023-01-27,Defense,ASC,-2.9320181873069635,2.9320181873069635,True,False,-2.131462091149594,-0.2952286291509415,0.10987567790398964,0.03452616546709366,4.0,0.18474238477982385,0.1210503835907476,0.2776195661924722,,2.0,2
2023-01-27,Defense,STKS,-2.959566107590551,2.959566107590551,True,False,-3.983790139333289,-0.3526209710092329,1.1525600042874926,0.2314414558340813,4.0,0.22795061718583332,0.16763425915347652,0.5350643325692505,,2.0,3
2023-01-27,Defense,TLPH,-2.972786510694614,2.972786510694614,True,False,-7.881353823224507,-0.6067065667337692,-5.300530841353261,-0.9256848571628645,4.0,0.11395018049202577,0.04472753834296528,0.2219040235692021,,2.0,1
2023-01-27,Defense,FLL,-2.986495152661118,2.986495152661118,True,False,10.560388070671252,0.5722372694556083,7.355423080461061,0.9042111187191367,4.0,0.19238228783396982,0.12928715407099878,0.3561380488797881,,2.0,3
2023-01-27,Defense,GSIT,-3.063894471681884,3.063894471681884,True,False,-0.1026262637377777,-0.007698537595734866,-0.793932772876077,-0.13511369457066597,4.0,0.2206389597667573,0.15975137849853516,0.17550052065321417,,3.0,8
2023-01-27,Defense,AGEN,-3.072777993890608,3.072777993890608,True,False,3.0925952016166356,0.6367337673433484,0.6974850711199942,0.325788420254802,4.0,0.14804477720781406,0.08148577542717461,0.32010668719959207,,2.0,3
2023-01-27,Defense,CRDL,-3.075210112272102,3.075210112272102,True,False,5.09391221431685,0.203934093641402,-4.28659614933079,-0.3893291066782262,4.0,0.09212906017909217,0.021201643005583803,0.1627742494317439,,4.0,4
2023-01-27,Defense,VFF,-3.0925809175809635,3.0925809175809635,True,False,-13.665365146917221,-0.8838603400293824,-6.7190883137362345,-0.9859131938673344,4.0,0.11772024500113032,0.047698042223442316,0.2671148164526572,,3.0,4
